Date,Region,Symbol,Version,SessionUTC,AnalysisUTC,BacktestVies,BacktestScore,LiveLikeVies,LiveLikeScore,SameVies,ScoreDelta,LastM15_BT,LastM15_LIVE,SameLastM15,Source_BT,Source_LIVE,Error
24/09/2025,Asia,USDJPY,1.0.1,2025-09-24T00:00:00+00:00,2025-09-23T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-23T23:15:00+00:00,2025-09-23T23:15:00+00:00,True,db,db,
24/09/2025,Asia,USDJPY,1.2.1,2025-09-24T00:00:00+00:00,2025-09-23T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-23T23:15:00+00:00,2025-09-23T23:15:00+00:00,True,db,db,
24/09/2025,Europe,EURUSD,1.2.2,2025-09-24T07:00:00+00:00,2025-09-24T06:45:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-24T06:30:00+00:00,2025-09-24T06:30:00+00:00,True,db,db,
24/09/2025,Europe,EURUSD,1.0.2,2025-09-24T07:00:00+00:00,2025-09-24T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-24T06:30:00+00:00,2025-09-24T06:30:00+00:00,True,db,db,
23/09/2025,America,XAUUSD,1.2.3,2025-09-23T13:30:00+00:00,2025-09-23T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-23T13:00:00+00:00,2025-09-23T13:00:00+00:00,True,db,db,
23/09/2025,America,XAUUSD,1.0.3,2025-09-23T13:30:00+00:00,2025-09-23T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-23T13:00:00+00:00,2025-09-23T13:00:00+00:00,True,db,db,
23/09/2025,Asia,USDJPY,1.2.1,2025-09-23T00:00:00+00:00,2025-09-22T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-09-22T23:15:00+00:00,2025-09-22T23:15:00+00:00,True,db,db,
23/09/2025,Asia,USDJPY,1.0.1,2025-09-23T00:00:00+00:00,2025-09-22T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-09-22T23:15:00+00:00,2025-09-22T23:15:00+00:00,True,db,db,
23/09/2025,Europe,EURUSD,1.2.2,2025-09-23T07:00:00+00:00,2025-09-23T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-23T06:30:00+00:00,2025-09-23T06:30:00+00:00,True,db,db,
23/09/2025,Europe,EURUSD,1.0.2,2025-09-23T07:00:00+00:00,2025-09-23T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-23T06:30:00+00:00,2025-09-23T06:30:00+00:00,True,db,db,
22/09/2025,America,XAUUSD,1.0.3,2025-09-22T13:30:00+00:00,2025-09-22T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-22T13:00:00+00:00,2025-09-22T13:00:00+00:00,True,db,db,
22/09/2025,America,XAUUSD,1.2.3,2025-09-22T13:30:00+00:00,2025-09-22T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-22T13:00:00+00:00,2025-09-22T13:00:00+00:00,True,db,db,
22/09/2025,Asia,USDJPY,1.0.1,2025-09-22T00:00:00+00:00,2025-09-21T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-09-19T23:45:00+00:00,2025-09-19T23:45:00+00:00,True,db,db,
22/09/2025,Asia,USDJPY,1.2.1,2025-09-22T00:00:00+00:00,2025-09-21T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-09-19T23:45:00+00:00,2025-09-19T23:45:00+00:00,True,db,db,
22/09/2025,Europe,EURUSD,1.2.2,2025-09-22T07:00:00+00:00,2025-09-22T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-22T06:30:00+00:00,2025-09-22T06:30:00+00:00,True,db,db,
22/09/2025,Europe,EURUSD,1.0.2,2025-09-22T07:00:00+00:00,2025-09-22T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-09-22T06:30:00+00:00,2025-09-22T06:30:00+00:00,True,db,db,
19/09/2025,America,XAUUSD,1.2.3,2025-09-19T13:30:00+00:00,2025-09-19T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-09-19T13:00:00+00:00,2025-09-19T13:00:00+00:00,True,db,db,
19/09/2025,Asia,USDJPY,1.2.1,2025-09-19T00:00:00+00:00,2025-09-18T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-18T23:15:00+00:00,2025-09-18T23:15:00+00:00,True,db,db,
19/09/2025,Asia,USDJPY,1.0.1,2025-09-19T00:00:00+00:00,2025-09-18T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-18T23:15:00+00:00,2025-09-18T23:15:00+00:00,True,db,db,
19/09/2025,Europe,EURUSD,1.2.2,2025-09-19T07:00:00+00:00,2025-09-19T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-09-19T06:30:00+00:00,2025-09-19T06:30:00+00:00,True,db,db,
19/09/2025,Europe,EURUSD,1.0.2,2025-09-19T07:00:00+00:00,2025-09-19T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-09-19T06:30:00+00:00,2025-09-19T06:30:00+00:00,True,db,db,
18/09/2025,America,XAUUSD,1.0.3,2025-09-18T13:30:00+00:00,2025-09-18T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-18T13:00:00+00:00,2025-09-18T13:00:00+00:00,True,db,db,
18/09/2025,America,XAUUSD,1.2.3,2025-09-18T13:30:00+00:00,2025-09-18T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-09-18T13:00:00+00:00,2025-09-18T13:00:00+00:00,True,db,db,
18/09/2025,Asia,USDJPY,1.2.1,2025-09-18T00:00:00+00:00,2025-09-17T23:30:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-09-17T23:15:00+00:00,2025-09-17T23:15:00+00:00,True,db,db,
18/09/2025,Asia,USDJPY,1.0.1,2025-09-18T00:00:00+00:00,2025-09-17T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-17T23:15:00+00:00,2025-09-17T23:15:00+00:00,True,db,db,
18/09/2025,Europe,EURUSD,1.2.2,2025-09-18T07:00:00+00:00,2025-09-18T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-18T06:30:00+00:00,2025-09-18T06:30:00+00:00,True,db,db,
18/09/2025,Europe,EURUSD,1.0.2,2025-09-18T07:00:00+00:00,2025-09-18T06:45:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-18T06:30:00+00:00,2025-09-18T06:30:00+00:00,True,db,db,
17/09/2025,America,XAUUSD,1.2.3,2025-09-17T13:30:00+00:00,2025-09-17T13:15:00+00:00,FORA,-1.5,FORA,-1.5,True,0.0,2025-09-17T13:00:00+00:00,2025-09-17T13:00:00+00:00,True,db,db,
17/09/2025,America,XAUUSD,1.0.3,2025-09-17T13:30:00+00:00,2025-09-17T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-17T13:00:00+00:00,2025-09-17T13:00:00+00:00,True,db,db,
17/09/2025,Asia,USDJPY,1.2.1,2025-09-17T00:00:00+00:00,2025-09-16T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-16T23:15:00+00:00,2025-09-16T23:15:00+00:00,True,db,db,
17/09/2025,Asia,USDJPY,1.0.1,2025-09-17T00:00:00+00:00,2025-09-16T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-16T23:15:00+00:00,2025-09-16T23:15:00+00:00,True,db,db,
17/09/2025,Europe,EURUSD,1.2.2,2025-09-17T07:00:00+00:00,2025-09-17T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-17T06:30:00+00:00,2025-09-17T06:30:00+00:00,True,db,db,
17/09/2025,Europe,EURUSD,1.0.2,2025-09-17T07:00:00+00:00,2025-09-17T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-17T06:30:00+00:00,2025-09-17T06:30:00+00:00,True,db,db,
16/09/2025,America,XAUUSD,1.2.3,2025-09-16T13:30:00+00:00,2025-09-16T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-16T13:00:00+00:00,2025-09-16T13:00:00+00:00,True,db,db,
16/09/2025,America,XAUUSD,1.0.3,2025-09-16T13:30:00+00:00,2025-09-16T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-16T13:00:00+00:00,2025-09-16T13:00:00+00:00,True,db,db,
16/09/2025,Asia,USDJPY,1.2.1,2025-09-16T00:00:00+00:00,2025-09-15T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-15T23:15:00+00:00,2025-09-15T23:15:00+00:00,True,db,db,
16/09/2025,Asia,USDJPY,1.0.1,2025-09-16T00:00:00+00:00,2025-09-15T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-15T23:15:00+00:00,2025-09-15T23:15:00+00:00,True,db,db,
16/09/2025,Europe,EURUSD,1.2.2,2025-09-16T07:00:00+00:00,2025-09-16T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-09-16T06:30:00+00:00,2025-09-16T06:30:00+00:00,True,db,db,
16/09/2025,Europe,EURUSD,1.0.2,2025-09-16T07:00:00+00:00,2025-09-16T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-09-16T06:30:00+00:00,2025-09-16T06:30:00+00:00,True,db,db,
15/09/2025,America,XAUUSD,1.0.3,2025-09-15T13:30:00+00:00,2025-09-15T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-15T13:00:00+00:00,2025-09-15T13:00:00+00:00,True,db,db,
15/09/2025,America,XAUUSD,1.2.3,2025-09-15T13:30:00+00:00,2025-09-15T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-15T13:00:00+00:00,2025-09-15T13:00:00+00:00,True,db,db,
15/09/2025,Asia,USDJPY,1.0.1,2025-09-15T00:00:00+00:00,2025-09-14T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-12T23:45:00+00:00,2025-09-12T23:45:00+00:00,True,db,db,
15/09/2025,Asia,USDJPY,1.2.1,2025-09-15T00:00:00+00:00,2025-09-14T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-12T23:45:00+00:00,2025-09-12T23:45:00+00:00,True,db,db,
15/09/2025,Europe,EURUSD,1.2.2,2025-09-15T07:00:00+00:00,2025-09-15T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-09-15T06:30:00+00:00,2025-09-15T06:30:00+00:00,True,db,db,
15/09/2025,Europe,EURUSD,1.0.2,2025-09-15T07:00:00+00:00,2025-09-15T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-09-15T06:30:00+00:00,2025-09-15T06:30:00+00:00,True,db,db,
12/09/2025,America,XAUUSD,1.2.3,2025-09-12T13:30:00+00:00,2025-09-12T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-09-12T13:00:00+00:00,2025-09-12T13:00:00+00:00,True,db,db,
12/09/2025,America,XAUUSD,1.0.3,2025-09-12T13:30:00+00:00,2025-09-12T13:15:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-09-12T13:00:00+00:00,2025-09-12T13:00:00+00:00,True,db,db,
12/09/2025,Asia,USDJPY,1.2.1,2025-09-12T00:00:00+00:00,2025-09-11T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-11T23:15:00+00:00,2025-09-11T23:15:00+00:00,True,db,db,
12/09/2025,Asia,USDJPY,1.0.1,2025-09-12T00:00:00+00:00,2025-09-11T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-11T23:15:00+00:00,2025-09-11T23:15:00+00:00,True,db,db,
12/09/2025,Europe,EURUSD,1.2.2,2025-09-12T07:00:00+00:00,2025-09-12T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-12T06:30:00+00:00,2025-09-12T06:30:00+00:00,True,db,db,
12/09/2025,Europe,EURUSD,1.0.2,2025-09-12T07:00:00+00:00,2025-09-12T06:45:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-12T06:30:00+00:00,2025-09-12T06:30:00+00:00,True,db,db,
11/09/2025,America,XAUUSD,1.2.3,2025-09-11T13:30:00+00:00,2025-09-11T13:15:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-09-11T13:00:00+00:00,2025-09-11T13:00:00+00:00,True,db,db,
11/09/2025,America,XAUUSD,1.0.3,2025-09-11T13:30:00+00:00,2025-09-11T13:15:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-11T13:00:00+00:00,2025-09-11T13:00:00+00:00,True,db,db,
11/09/2025,Asia,USDJPY,1.0.1,2025-09-11T00:00:00+00:00,2025-09-10T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-10T23:15:00+00:00,2025-09-10T23:15:00+00:00,True,db,db,
11/09/2025,Asia,USDJPY,1.2.1,2025-09-11T00:00:00+00:00,2025-09-10T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-10T23:15:00+00:00,2025-09-10T23:15:00+00:00,True,db,db,
11/09/2025,Europe,EURUSD,1.2.2,2025-09-11T07:00:00+00:00,2025-09-11T06:45:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-09-11T06:30:00+00:00,2025-09-11T06:30:00+00:00,True,db,db,
11/09/2025,Europe,EURUSD,1.0.2,2025-09-11T07:00:00+00:00,2025-09-11T06:45:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-09-11T06:30:00+00:00,2025-09-11T06:30:00+00:00,True,db,db,
10/09/2025,America,XAUUSD,1.0.3,2025-09-10T13:30:00+00:00,2025-09-10T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-10T13:00:00+00:00,2025-09-10T13:00:00+00:00,True,db,db,
10/09/2025,America,XAUUSD,1.2.3,2025-09-10T13:30:00+00:00,2025-09-10T13:15:00+00:00,FORA,1.5,FORA,1.5,True,0.0,2025-09-10T13:00:00+00:00,2025-09-10T13:00:00+00:00,True,db,db,
10/09/2025,Asia,USDJPY,1.0.1,2025-09-10T00:00:00+00:00,2025-09-09T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-09T23:15:00+00:00,2025-09-09T23:15:00+00:00,True,db,db,
10/09/2025,Asia,USDJPY,1.2.1,2025-09-10T00:00:00+00:00,2025-09-09T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-09T23:15:00+00:00,2025-09-09T23:15:00+00:00,True,db,db,
10/09/2025,Europe,EURUSD,1.2.2,2025-09-10T07:00:00+00:00,2025-09-10T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-10T06:30:00+00:00,2025-09-10T06:30:00+00:00,True,db,db,
10/09/2025,Europe,EURUSD,1.0.2,2025-09-10T07:00:00+00:00,2025-09-10T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-09-10T06:30:00+00:00,2025-09-10T06:30:00+00:00,True,db,db,
09/09/2025,America,XAUUSD,1.0.3,2025-09-09T13:30:00+00:00,2025-09-09T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-09T13:00:00+00:00,2025-09-09T13:00:00+00:00,True,db,db,
09/09/2025,America,XAUUSD,1.2.3,2025-09-09T13:30:00+00:00,2025-09-09T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-09T13:00:00+00:00,2025-09-09T13:00:00+00:00,True,db,db,
09/09/2025,Asia,USDJPY,1.0.1,2025-09-09T00:00:00+00:00,2025-09-08T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-09-08T23:15:00+00:00,2025-09-08T23:15:00+00:00,True,db,db,
09/09/2025,Asia,USDJPY,1.2.1,2025-09-09T00:00:00+00:00,2025-09-08T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-09-08T23:15:00+00:00,2025-09-08T23:15:00+00:00,True,db,db,
09/09/2025,Europe,EURUSD,1.2.2,2025-09-09T07:00:00+00:00,2025-09-09T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-09T06:30:00+00:00,2025-09-09T06:30:00+00:00,True,db,db,
09/09/2025,Europe,EURUSD,1.0.2,2025-09-09T07:00:00+00:00,2025-09-09T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-09T06:30:00+00:00,2025-09-09T06:30:00+00:00,True,db,db,
08/09/2025,America,XAUUSD,1.2.3,2025-09-08T13:30:00+00:00,2025-09-08T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-08T13:00:00+00:00,2025-09-08T13:00:00+00:00,True,db,db,
08/09/2025,America,XAUUSD,1.0.3,2025-09-08T13:30:00+00:00,2025-09-08T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-08T13:00:00+00:00,2025-09-08T13:00:00+00:00,True,db,db,
08/09/2025,Asia,USDJPY,1.2.1,2025-09-08T00:00:00+00:00,2025-09-07T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-05T23:45:00+00:00,2025-09-05T23:45:00+00:00,True,db,db,
08/09/2025,Asia,USDJPY,1.0.1,2025-09-08T00:00:00+00:00,2025-09-07T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-05T23:45:00+00:00,2025-09-05T23:45:00+00:00,True,db,db,
08/09/2025,Europe,EURUSD,1.2.2,2025-09-08T07:00:00+00:00,2025-09-08T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-09-08T06:30:00+00:00,2025-09-08T06:30:00+00:00,True,db,db,
08/09/2025,Europe,EURUSD,1.0.2,2025-09-08T07:00:00+00:00,2025-09-08T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-08T06:30:00+00:00,2025-09-08T06:30:00+00:00,True,db,db,
05/09/2025,America,XAUUSD,1.2.3,2025-09-05T13:30:00+00:00,2025-09-05T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-09-05T13:00:00+00:00,2025-09-05T13:00:00+00:00,True,db,db,
05/09/2025,America,XAUUSD,1.0.3,2025-09-05T13:30:00+00:00,2025-09-05T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-05T13:00:00+00:00,2025-09-05T13:00:00+00:00,True,db,db,
05/09/2025,Asia,USDJPY,1.2.1,2025-09-05T00:00:00+00:00,2025-09-04T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-04T23:15:00+00:00,2025-09-04T23:15:00+00:00,True,db,db,
05/09/2025,Asia,USDJPY,1.0.1,2025-09-05T00:00:00+00:00,2025-09-04T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-09-04T23:15:00+00:00,2025-09-04T23:15:00+00:00,True,db,db,
05/09/2025,Europe,EURUSD,1.2.2,2025-09-05T07:00:00+00:00,2025-09-05T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-05T06:30:00+00:00,2025-09-05T06:30:00+00:00,True,db,db,
05/09/2025,Europe,EURUSD,1.0.2,2025-09-05T07:00:00+00:00,2025-09-05T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-09-05T06:30:00+00:00,2025-09-05T06:30:00+00:00,True,db,db,
04/09/2025,America,XAUUSD,1.0.3,2025-09-04T13:30:00+00:00,2025-09-04T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-04T13:00:00+00:00,2025-09-04T13:00:00+00:00,True,db,db,
04/09/2025,America,XAUUSD,1.2.3,2025-09-04T13:30:00+00:00,2025-09-04T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-09-04T13:00:00+00:00,2025-09-04T13:00:00+00:00,True,db,db,
04/09/2025,Asia,USDJPY,1.0.1,2025-09-04T00:00:00+00:00,2025-09-03T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-03T23:15:00+00:00,2025-09-03T23:15:00+00:00,True,db,db,
04/09/2025,Asia,USDJPY,1.2.1,2025-09-04T00:00:00+00:00,2025-09-03T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-03T23:15:00+00:00,2025-09-03T23:15:00+00:00,True,db,db,
04/09/2025,Europe,EURUSD,1.2.2,2025-09-04T07:00:00+00:00,2025-09-04T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-09-04T06:30:00+00:00,2025-09-04T06:30:00+00:00,True,db,db,
04/09/2025,Europe,EURUSD,1.0.2,2025-09-04T07:00:00+00:00,2025-09-04T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-09-04T06:30:00+00:00,2025-09-04T06:30:00+00:00,True,db,db,
03/09/2025,America,XAUUSD,1.0.3,2025-09-03T13:30:00+00:00,2025-09-03T13:15:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-09-03T13:00:00+00:00,2025-09-03T13:00:00+00:00,True,db,db,
03/09/2025,America,XAUUSD,1.2.3,2025-09-03T13:30:00+00:00,2025-09-03T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-09-03T13:00:00+00:00,2025-09-03T13:00:00+00:00,True,db,db,
03/09/2025,Asia,USDJPY,1.0.1,2025-09-03T00:00:00+00:00,2025-09-02T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-02T23:15:00+00:00,2025-09-02T23:15:00+00:00,True,db,db,
03/09/2025,Asia,USDJPY,1.2.1,2025-09-03T00:00:00+00:00,2025-09-02T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-09-02T23:15:00+00:00,2025-09-02T23:15:00+00:00,True,db,db,
03/09/2025,Europe,EURUSD,1.2.2,2025-09-03T07:00:00+00:00,2025-09-03T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-09-03T06:30:00+00:00,2025-09-03T06:30:00+00:00,True,db,db,
03/09/2025,Europe,EURUSD,1.0.2,2025-09-03T07:00:00+00:00,2025-09-03T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-03T06:30:00+00:00,2025-09-03T06:30:00+00:00,True,db,db,
02/09/2025,America,XAUUSD,1.0.3,2025-09-02T13:30:00+00:00,2025-09-02T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-02T13:00:00+00:00,2025-09-02T13:00:00+00:00,True,db,db,
02/09/2025,America,XAUUSD,1.2.3,2025-09-02T13:30:00+00:00,2025-09-02T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-09-02T13:00:00+00:00,2025-09-02T13:00:00+00:00,True,db,db,
02/09/2025,Asia,USDJPY,1.0.1,2025-09-02T00:00:00+00:00,2025-09-01T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-01T23:15:00+00:00,2025-09-01T23:15:00+00:00,True,db,db,
02/09/2025,Asia,USDJPY,1.2.1,2025-09-02T00:00:00+00:00,2025-09-01T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-01T23:15:00+00:00,2025-09-01T23:15:00+00:00,True,db,db,
02/09/2025,Europe,EURUSD,1.2.2,2025-09-02T07:00:00+00:00,2025-09-02T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-09-02T06:30:00+00:00,2025-09-02T06:30:00+00:00,True,db,db,
02/09/2025,Europe,EURUSD,1.0.2,2025-09-02T07:00:00+00:00,2025-09-02T06:45:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-09-02T06:30:00+00:00,2025-09-02T06:30:00+00:00,True,db,db,
01/09/2025,America,XAUUSD,1.0.3,2025-09-01T13:30:00+00:00,2025-09-01T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-01T13:00:00+00:00,2025-09-01T13:00:00+00:00,True,db,db,
01/09/2025,America,XAUUSD,1.2.3,2025-09-01T13:30:00+00:00,2025-09-01T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-09-01T13:00:00+00:00,2025-09-01T13:00:00+00:00,True,db,db,
01/09/2025,Asia,USDJPY,1.2.1,2025-09-01T00:00:00+00:00,2025-08-31T23:30:00+00:00,VENDA,-6.5,VENDA,-6.5,True,0.0,2025-08-29T23:45:00+00:00,2025-08-29T23:45:00+00:00,True,db,db,
01/09/2025,Asia,USDJPY,1.0.1,2025-09-01T00:00:00+00:00,2025-08-31T23:30:00+00:00,VENDA,-6.5,VENDA,-6.5,True,0.0,2025-08-29T23:45:00+00:00,2025-08-29T23:45:00+00:00,True,db,db,
01/09/2025,Europe,EURUSD,1.2.2,2025-09-01T07:00:00+00:00,2025-09-01T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-01T06:30:00+00:00,2025-09-01T06:30:00+00:00,True,db,db,
01/09/2025,Europe,EURUSD,1.0.2,2025-09-01T07:00:00+00:00,2025-09-01T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-09-01T06:30:00+00:00,2025-09-01T06:30:00+00:00,True,db,db,
29/08/2025,America,XAUUSD,1.0.3,2025-08-29T13:30:00+00:00,2025-08-29T13:15:00+00:00,VENDA,-5.5,VENDA,-5.5,True,0.0,2025-08-29T13:00:00+00:00,2025-08-29T13:00:00+00:00,True,db,db,
29/08/2025,America,XAUUSD,1.2.3,2025-08-29T13:30:00+00:00,2025-08-29T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-08-29T13:00:00+00:00,2025-08-29T13:00:00+00:00,True,db,db,
29/08/2025,Asia,USDJPY,1.0.1,2025-08-29T00:00:00+00:00,2025-08-28T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-28T23:15:00+00:00,2025-08-28T23:15:00+00:00,True,db,db,
29/08/2025,Asia,USDJPY,1.2.1,2025-08-29T00:00:00+00:00,2025-08-28T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-08-28T23:15:00+00:00,2025-08-28T23:15:00+00:00,True,db,db,
29/08/2025,Europe,EURUSD,1.2.2,2025-08-29T07:00:00+00:00,2025-08-29T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-08-29T06:30:00+00:00,2025-08-29T06:30:00+00:00,True,db,db,
29/08/2025,Europe,EURUSD,1.0.2,2025-08-29T07:00:00+00:00,2025-08-29T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-08-29T06:30:00+00:00,2025-08-29T06:30:00+00:00,True,db,db,
28/08/2025,America,XAUUSD,1.0.3,2025-08-28T13:30:00+00:00,2025-08-28T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-08-28T13:00:00+00:00,2025-08-28T13:00:00+00:00,True,db,db,
28/08/2025,America,XAUUSD,1.2.3,2025-08-28T13:30:00+00:00,2025-08-28T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-08-28T13:00:00+00:00,2025-08-28T13:00:00+00:00,True,db,db,
